#step	#e_xz	#s_xz	#dW	#W	#We	#Wp	#dWp	#dWe	#Delta_Ep	#Delta_Ek	#Delta_U	#Delta_T	#Delta_Q	#Delta_Etot	#Delta_Ttally	#dQ	#dU	#Beta_0_diff	#Beta_0_int	#Beta_1_diff	#Beta_1_int
2800	0.0014000000000000123	0.0455642	2278.209999999749	32874.742900000296	45078.68148799932	-12203.938587999028	-2115.883667521992	4394.093667521738	140453.31702601936	49158.660959106775	210679.97553902902	0.03899999999998727	93377.17115996951	210679.97553902902	0.03899999999998727	-186754.342319939	0.0	88.26304828878213	-7.651396349355093	87.18633030330429	6.918099502900085
2900	0.0014500000000000068	0.0472483	2362.41499999974	35237.157900000035	50394.78039130744	-15157.622491307407	-2953.6839033083797	5316.0989033081205	105339.98776951451	105339.98776951451	210679.97553902902	0.08400000000006003	201120.06096014372	210679.97553902902	0.08400000000006003	107742.8898001742	0.0	-36.4774611391195	-13.268575667159018	-37.27728098353603	-1.6940152280372534
3000	0.0015000000000000013	0.0492783	2463.9149999997285	37701.07289999977	48052.977218414795	-10351.90431841504	4805.718172892368	-2341.8031728926435	70226.65851300968	126407.98532341741	245793.30479553388	0.1029999999999518	246611.5033198846	245793.30479553388	0.1029999999999518	45491.442359740875	35113.32925650486	9.466106984039268	-23.8228151781877	2.6722391204032343	-3.7209841049079637
3100	0.0015499999999999958	0.0506101	2530.5049999997213	40231.57789999949	64046.150316775886	-23814.572416776406	-13462.668098361366	15993.17309836109	140453.31702601936	66715.32558735918	245793.30479553388	0.053999999999973625	129291.46775993684	245793.30479553388	0.053999999999973625	-117320.03555994775	0.0	8.714471359078336	-5.429090453408948	8.52650676086413	3.2026717843511743
3200	0.001600000000000018	0.0520141	2600.7050000011573	42832.282900000646	72350.35186393674	-29518.0689639361	-5703.496547159695	8304.201547160854	175566.6462825242	56181.32681040774	245793.30479553388	0.04600000000004911	110137.17624011758	245793.30479553388	0.04600000000004911	-19154.291519819264	0.0	3.3583419156022773	-3.7311782276367205	2.9023575946691307	3.144644921347118
3300	0.0016500000000000126	0.0535323	2676.614999999705	45508.89790000035	79900.65215174977	-34391.75425174944	-4873.685287813336	7550.3002878130355	140453.31702601936	87783.3231412621	245793.30479553388	0.07000000000005002	167600.05080011976	245793.30479553388	0.07000000000005002	57462.87456000218	0.0	-11.79043601844548	-4.8732626307247555	-12.339633359252975	0.9503544325236395
3400	0.001700000000000007	0.0548792	2743.959999999698	48252.85790000005	59513.06273612191	-11260.204836121877	23131.54941562756	-20387.589415627866	105339.98776951451	133430.65117471837	245793.30479553388	0.10800000000006094	258582.9355201459	245793.30479553388	0.10800000000006094	90982.88472002614	0.0	3.9332810390366046	-22.964318969636466	4.051905172279746	-5.421081544519724
3500	0.0017500000000000016	0.0565679	2828.3949999996885	51081.252899999745	65453.56655596847	-14372.313655968754	-3112.108819846877	5940.503819846563	35113.32925650484	228236.64016728144	280906.6340520387	0.18399999999996908	440548.70495992596	280906.6340520387	0.18399999999996908	181965.76943978007	35113.32925650483	-58.470246374203974	-30.652594669541475	-48.09627292873377	-14.661753761571616
3600	0.001799999999999996	0.0587487	2937.434999999676	54018.68789999942	69937.01697023184	-15918.329070232445	-1546.0154142636911	4483.450414263367	0.0	259838.63649813578	280906.6340520387	0.21199999999998909	507588.7252799739	280906.6340520387	0.21199999999998909	67040.02032004792	0.0	-43.363099553555585	-31.887060698423035	-45.263103248796014	-17.633809295527755
3700	0.0018500000000000183	0.0599464	2997.3200000013335	57016.00790000075	65725.1599826598	-8709.15208265906	7209.176987573384	-4211.856987572042	35113.32925650484	210679.97553902902	280906.6340520387	0.17200000000002547	411817.267680061	280906.6340520387	0.17200000000002547	-95771.45759991289	0.0	-13.284658951361054	-47.285575423586565	-12.868894432724893	-21.578064057717732
3800	0.0019000000000000128	0.0615212	3076.059999999661	60092.06790000042	88672.37588368195	-28580.30798368155	-19871.15590102249	22947.21590102215	175566.6462825242	91294.65606691258	280906.6340520387	0.07500000000004547	179571.48300010888	280906.6340520387	0.07500000000004547	-232245.7846799521	0.0	11.687583039293738	-6.283049262542535	11.532782784325107	1.4430594371298568
3900	0.0019500000000000073	0.0631384	3156.919999999652	63248.987900000066	77074.82601408807	-13825.838114088021	14754.469869593528	-11597.549869593873	140453.31702601936	129919.31824906789	280906.6340520387	0.10500000000001819	251400.07620004355	280906.6340520387	0.10500000000001819	71828.59319993466	0.0	4.8682598449681524	-18.183351643896085	5.082223479575285	-2.440534148423348
4000	0.0020000000000000018	0.0646642	3233.2099999996444	66482.19789999971	91195.13870009284	-24712.940800093136	-10887.102686005115	14120.312686004763	105339.98776951451	165032.64750557274	280906.6340520387	0.13400000000001455	320834.3829600348	280906.6340520387	0.13400000000001455	69434.30675999128	0.0	-6.377666194812875	-12.982444523916218	-6.674642359477492	-4.305839101415028
4100	0.0020499999999999963	0.0660874	3304.369999999636	69786.56789999934	95597.92048223256	-25811.35258223322	-1098.4117821400832	4402.781782139718	175566.6462825242	112362.65362081549	316019.96330854355	0.09100000000000819	217880.0660400196	316019.96330854355	0.09100000000000819	-102954.31692001523	35113.32925650483	93.73016440102717	-8.441249459743284	122.68921215862717	1.0984828973294924
4200	0.0021000000000000185	0.0673945	3369.725000001499	73156.29290000084	87716.00355715255	-14559.71065715171	11251.641925081509	-7881.916925080004	35113.32925650484	256327.30357248528	316019.96330854355	0.20699999999999363	495617.2930799847	316019.96330854355	0.20699999999999363	277737.2270399651	0.0	24.68415089008915	-34.04032571461426	24.983638291344775	-17.35979708822646
4300	0.002150000000000013	0.0692322	3461.609999999618	76617.90290000047	103079.52297962105	-26461.62007962059	-11901.909422468878	15363.519422468496	140453.31702601936	172055.3133568737	316019.96330854355	0.13999999999998636	335200.10159996734	316019.96330854355	0.13999999999998636	-160417.19148001738	0.0	13.478273593409785	-12.667406628595716	13.187428664488998	-3.6202636461099784
4400	0.0022000000000000075	0.0705337	3526.684999999612	80144.58790000007	94751.9714164091	-14607.38351640902	11854.236563211569	-8327.55156321195	70226.65851300968	231747.97309293193	316019.96330854355	0.18799999999998818	450125.8507199717	316019.96330854355	0.18799999999998818	114925.74912000436	0.0	9.694909369082852	-30.814953972717188	9.992413555134306	-14.667272552319357
4500	0.002250000000000002	0.0721307	3606.5349999996033	83751.12289999967	106556.57730882902	-22805.454408829326	-8198.070892420306	11804.605892419917	140453.31702601936	175566.6462825242	316019.96330854355	0.1430000000000291	342382.96092006966	316019.96330854355	0.1430000000000291	-107742.88979990204	0.0	13.142468662904333	-15.013204945721808	12.70254382603398	-4.828411595644162
4600	0.0022999999999999965	0.073761	3688.0499999995936	87439.17289999926	120317.21809936273	-32878.045199363434	-10072.590790534108	13760.640790533711	175566.6462825242	158009.98165427177	351133.2925650484	0.12800000000004275	306468.6643201023	351133.2925650484	0.12800000000004275	-35914.29659996735	35113.32925650483	3.565547071932916	-9.321377303965626	6.685427538638431	-1.301006321868595
4700	0.0023500000000000187	0.0751604	3758.0200000016725	91197.19290000094	95678.13803288565	-4480.945132884681	28397.100066478753	-24639.08006647708	35113.32925650484	287929.29990333965	351133.2925650484	0.2340000000000373	560263.0269600892	351133.2925650484	0.2340000000000373	253794.3626399869	0.0	8.93733381386987	-125.03233365845988	9.06967197485124	-67.02312087934483
4800	0.0024000000000000132	0.0767306	3836.5299999995773	95033.72290000052	115692.09007568704	-20658.36717568649	-16177.422042801809	20013.952042801393	105339.98776951451	245793.30479553388	351133.2925650484	0.19899999999995543	476463.0015598933	351133.2925650484	0.19899999999995543	-83800.02540019591	0.0	5.180060529945992	-23.063923567040586	4.942907169549695	-10.667030458931839
4900	0.0024500000000000077	0.0781107	3905.5349999995697	98939.25790000008	123705.19622988727	-24765.938329887143	-4107.571154200654	8013.106154200228	105339.98776951451	228236.64016728144	351133.2925650484	0.18600000000003547	445337.2778400849	351133.2925650484	0.18600000000003547	-31125.72371980839	0.0	7.577646874839239	-17.981845545608056	6.626833157101072	-7.7987452202428535
5000	0.0025000000000000022	0.0798232	3991.15999999956	102930.41789999965	124962.6820479991	-22032.26414799942	2733.6741818877235	1257.4858181118325	175566.6462825242	186100.64505947565	351133.2925650484	0.14999999999997726	359142.96599994553	351133.2925650484	0.14999999999997726	-86194.31184013939	0.0	-31.53057244759812	-16.300774336556625	-30.07057402260532	-5.0353468254405644
5100	0.0025499999999999967	0.081487	4074.349999999551	107004.7678999992	126621.55192561557	-19616.784025616336	2415.4801223830837	1658.8698776164674	140453.31702601936	221213.97431598048	386246.6218215532	0.18000000000006366	430971.5592001524	386246.6218215532	0.18000000000006366	71828.59320020687	35113.32925650483	29.736776773530906	-21.969531735547147	16.8867520646202	-7.73468806510099
5200	0.002600000000000019	0.0832161	4160.805000001851	111165.57290000106	142011.56803682866	-30845.99513682758	-11229.211111211243	15390.016111213088	175566.6462825242	175566.6462825242	386246.6218215532	0.1430000000000291	342382.96092006966	386246.6218215532	0.1430000000000291	-88588.59828008275	0.0	7.88912038456877	-11.09975409777889	7.518586340921866	-2.1818687223407025
5300	0.0026500000000000135	0.0843263	4216.314999999536	115381.8879000006	139002.25395916827	-23620.366059167656	7225.6290776599235	-3009.314077660383	175566.6462825242	196634.6438364271	386246.6218215532	0.15800000000001546	378297.257520037	386246.6218215532	0.15800000000001546	35914.29659996735	0.0	4.970404128687778	-16.015723743333368	5.5539263320396595	-4.548300535621341
5400	0.002700000000000008	0.0861072	4305.359999999526	119687.24790000012	138788.45471511807	-19101.206815117934	4519.1592440497225	-213.79924405019847	105339.98776951451	273883.9682007377	386246.6218215532	0.22199999999998	531531.5896799521	386246.6218215532	0.22199999999998	153234.33215991512	0.0	33.907708023716005	-27.8271208109879	34.86039850605922	-13.872014387524606
5500	0.0027500000000000024	0.0876478	4382.389999999517	124069.63789999964	148495.46543849743	-24425.827538497764	-5324.62072337983	9707.010723379353	175566.6462825242	207168.64261337853	386246.6218215532	0.16800000000000637	402240.12192001526	386246.6218215532	0.16800000000000637	-129291.46775993687	0.0	24.281817330618892	-16.4678196178222	23.458774671306667	-5.734222833503059
5600	0.002799999999999997	0.0891826	4459.129999999509	128528.76789999915	162609.70188074012	-34080.93398074093	-9655.106442243163	14114.23644224269	175566.6462825242	221213.97431598048	421359.95107805805	0.17899999999997362	428577.27275993687	421359.95107805805	0.17899999999997362	26337.15083992161	35113.32925650483	-2.727794975381206	-12.575279568398129	0.44712592682517516	-3.9830507479222215
5700	0.002850000000000019	0.090685	4534.250000002017	133063.01790000117	159029.48972153207	-25966.47182153085	8114.4621592100775	-3580.212159208051	210679.97553902902	200145.97676207757	421359.95107805805	0.16200000000003456	387874.40328008274	421359.95107805805	0.16200000000003456	-40702.869479854126	0.0	-5.01608962876924	-14.937508874750765	-4.457303364068312	-3.8348479064244048
5800	0.0029000000000000137	0.0923001	4615.004999999491	137678.02290000065	168741.4408413828	-31063.417941382082	-5096.946119851233	9711.951119850739	140453.31702601936	256327.30357248528	421359.95107805805	0.20699999999999363	495617.2930799847	421359.95107805805	0.20699999999999363	107742.88979990198	0.0	-21.138714686481077	-15.955014802789393	-22.04415980822276	-6.82266727060937
5900	0.002950000000000008	0.0938122	4690.609999999484	142368.63290000014	163077.05835610442	-20708.425456104225	10354.992485277857	-5664.382485278387	105339.98776951451	305485.9645315921	421359.95107805805	0.2480000000000473	593783.0371201133	421359.95107805805	0.2480000000000473	98165.74404012854	0.0	9.48004010429704	-28.673499990559822	9.933020635829854	-15.201142144260139
6000	0.0030000000000000027	0.0954252	4771.2599999994745	147139.89289999963	195439.806099115	-48299.913199115326	-27591.4877430111	32362.74774301058	280906.6340520387	133430.65117471837	421359.95107805805	0.1069999999999709	256188.6490799303	421359.95107805805	0.1069999999999709	-337594.388040183	0.0	12.235454325064271	-5.304122349532975	12.062529253229098	0.373321770244058
6100	0.003049999999999997	0.0964756	4823.779999999469	151963.6728999991	193843.3558355902	-41879.68293559105	6420.230263524274	-1596.4502635248064	280906.6340520387	129919.31824906789	456473.2803345629	0.10599999999999454	253794.36263998694	456473.2803345629	0.10599999999999454	-2394.28643994336	35113.32925650483	-0.3729284374029691	-6.060083191897859	-5.0907575515068055	1.210974898558197
6200	0.0031000000000000194	0.0979067	4895.335000002178	156859.00790000128	179068.5000509601	-22209.492150958784	19670.19078463227	-14774.855784630083	140453.31702601936	273883.9682007377	456473.2803345629	0.22199999999998	531531.5896799521	456473.2803345629	0.22199999999998	277737.2270399652	0.0	14.119701739596396	-23.93263142025541	14.368572482824101	-10.442261158834228
6300	0.003150000000000014	0.0999484	4997.41999999945	161856.42790000074	185046.14139893992	-23189.71349893915	-980.221347980365	5977.641347979807	280906.6340520387	168543.9804312232	456473.2803345629	0.1370000000000573	328017.2422801372	456473.2803345629	0.1370000000000573	-203514.34739981493	0.0	207.62080709539043	-14.144945874175757	202.52255045132114	-1.440310586290901
6400	0.0032000000000000084	0.101118	5055.899999999443	166912.32790000018	191101.28372634717	-24188.955826346963	-999.2423274078137	6055.142327407259	210679.97553902902	249304.63772118438	456473.2803345629	0.20199999999999818	483645.8608799956	456473.2803345629	0.20199999999999818	155628.61859985843	0.0	-155.74662354784618	-19.99449105418604	-160.8063571693344	-8.02369932124283
6500	0.003250000000000003	0.102466	5123.299999999435	172035.6278999996	193521.22260832743	-21485.594708327775	2703.3611180191874	2419.9388819802552	210679.97553902902	235259.3060185824	456473.2803345629	0.19200000000000728	459702.99648001743	456473.2803345629	0.19200000000000728	-23942.864399978193	0.0	-8.856702214287102	-21.395870243323422	-6.961542900997356	-8.157341997032164
6600	0.0032999999999999974	0.104335	5216.749999999425	177252.37789999903	216546.56464767366	-39294.18674767458	-17808.592039346808	23025.34203934623	245793.30479553388	203657.30968772803	491586.60959106777	0.16600000000005366	397451.5490401285	491586.60959106777	0.16600000000005366	-62251.44743988896	35113.32925650489	3.49558501325365	-10.114767143352307	5.174357775887053	-2.1152573504776404
6700	0.0033500000000000196	0.105435	5271.7500000023465	182524.1279000014	222733.9569929206	-40209.82909291918	-915.6423452445961	6187.392345246946	245793.30479553388	228236.64016728144	491586.60959106777	0.18500000000005912	442942.99140014156	491586.60959106777	0.18500000000005912	45491.44236001308	0.0	-49.68254536967808	-11.01578895987256	-55.43997896520943	-3.329546847853953
6800	0.003400000000000014	0.106811	5340.549999999413	187864.6779000008	213133.28627400906	-25268.608374008236	14941.220718910943	-9600.67071891154	175566.6462825242	291440.6328289902	491586.60959106777	0.23599999999999	565051.599839976	491586.60959106777	0.23599999999999	122108.6084398345	0.0	8.172599196348324	-22.361801310007984	8.530036523623727	-10.342068082297626
6900	0.0034500000000000086	0.108499	5424.949999999402	193289.6279000002	218353.0701113035	-25063.442211303274	205.1661627049616	5219.783837294439	245793.30479553388	235259.3060185824	491586.60959106777	0.19200000000000728	459702.99648001743	491586.60959106777	0.19200000000000728	-105348.60335995862	0.0	-513.4794255106032	-18.341574656999732	-487.0376871241387	-6.439898136424291
7000	0.003500000000000003	0.110186	5509.299999999394	198798.9278999996	222473.23860680053	-23674.310706800912	1389.131504502362	4120.168495497026	245793.30479553388	245793.30479553388	491586.60959106777	0.19899999999995543	476463.0015598933	491586.60959106777	0.19899999999995543	16760.005079875875	0.0	12.06509608741465	-20.12573913812071	16.03109929311764	-7.75842313398636
7100	0.0035499999999999976	0.11129	5564.499999999387	204363.427899999	229452.0604301378	-25088.63253013877	-1414.3218233378575	6978.821823337261	210679.97553902902	298463.2986802911	491586.60959106777	0.2419999999999618	579417.3184799085	491586.60959106777	0.2419999999999618	102954.3169200152	0.0	-72.794123106323	-23.09481466492282	-76.72851760422232	-11.646475208954866
7200	0.00360000000000002	0.112767	5638.350000002509	210001.7779000015	237812.74609288236	-27810.96819288082	-2722.3356627420508	8360.685662744567	210679.97553902902	280906.6340520387	526699.9388475725	0.2279999999999518	545897.3083198846	526699.9388475725	0.2279999999999518	-33520.01016002393	35113.329256504774	12.312960013998115	-19.62884947168527	23.14005222745934	-8.2413221209244
7300	0.0036500000000000143	0.114735	5736.749999999369	215738.52790000086	241259.21389920407	-25520.685999203182	2290.282193677638	3446.4678063217143	316019.96330854355	189611.97798512614	526699.9388475725	0.15300000000002	366325.8253200479	526699.9388475725	0.15300000000002	-179571.48299983668	0.0	-78.40583291244491	-14.354074390143175	-75.90101057402926	-2.1693936587051317
7400	0.003700000000000009	0.116123	5806.149999999361	221544.6779000002	252235.0118354025	-30690.33393540223	-5169.647936199046	10975.797936198418	245793.30479553388	280906.6340520387	526699.9388475725	0.2279999999999518	545897.3083198846	526699.9388475725	0.2279999999999518	179571.48299983668	0.0	-34.73572769674246	-17.787271701536476	-35.858850600208164	-7.844230299971061
7500	0.0037500000000000033	0.117257	5862.849999999355	227407.52789999958	240997.29367414862	-13589.765774149	17100.568161253228	-11237.71816125387	175566.6462825242	347621.95963939786	526699.9388475725	0.2820000000000391	675188.7760800936	526699.9388475725	0.2820000000000391	129291.467760209	0.0	7.5606533385925685	-49.683621285398814	7.903498672426768	-27.6602534127237
7600	0.003799999999999998	0.118867	5943.3499999993455	233350.87789999892	255633.5572610865	-22282.67936108753	-8692.913586938528	14636.263586937886	210679.97553902902	316019.96330854355	526699.9388475725	0.25700000000006185	615331.6150801481	526699.9388475725	0.25700000000006185	-59857.16099994548	0.0	6.885742093408521	-27.614794662203327	6.202041520457987	-14.449902945462474
7700	0.00385000000000002	0.120125	6006.250000002673	239357.1279000016	245227.00299803534	-5869.875098033706	16412.804263053822	-10406.554263051163	140453.31702601936	375712.62304460176	561813.2681040774	0.30500000000006366	730257.3642001525	561813.2681040774	0.30500000000006366	114925.74912000436	35113.32925650489	7.002200676864764	-124.4076495673263	5.228763378156221	-69.47357774830373
7800	0.0039000000000000146	0.12192	6095.999999999329	245453.12790000092	280277.7058239449	-34824.57792394394	-28954.702825910237	35050.70282590954	245793.30479553388	277395.3011263882	561813.2681040774	0.22500000000002274	538714.4490000544	561813.2681040774	0.22500000000002274	-191542.91520009807	0.0	6.615260959566648	-15.46937482420014	6.404725212173506	-6.3849821606336326
